status,result_status,protocol_hash,specification_hash,threshold_hash,run_id,outer_fold,pm,target_id,condition,lag_seconds,q_low,q_high,n_train,n_test,n_test_participants,training_time_seconds,participant_macro_balanced_accuracy,participant_valid_balanced_accuracy,participant_macro_f1,participant_valid_f1,participant_macro_roc_auc,participant_valid_roc_auc,participant_macro_pr_auc,participant_valid_pr_auc,participant_macro_low_recall,participant_valid_low_recall,participant_macro_high_recall,participant_valid_high_recall,participant_macro_precision,participant_valid_precision,participant_macro_accuracy,participant_valid_accuracy,model,estimator,model_params_hash
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,4bc38f438dcb5328dc9f112c6532f43eb5d253d0ec27440a8393ef3156ff5fc2,05b80bfaecd22890a7e360375d08013c2763762bc191dded6a0bbd75f29be07f,random_forest__fold_02__attention__low_high__4bc38f438dcb,2,attention,target_attention,lag_minus_10s,-10,0.409755,0.5089703333333333,15830,3758,10,2.6896510000224225,0.6830510240269538,10,0.6281334214756717,10,0.8086765668275196,10,0.7772438227930364,10,0.5998188587679977,10,0.7662831892859099,10,0.7639482393261876,10,0.6876611037659357,10,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,68cdc8ef48bfe7e6b8d02ae318b2432795e56f84f72d1e6adf432b28ecbd69fd,96921223f37aee74e8576505e04d8d93656b6d22365a8c1e79d1aadc606e3780,random_forest__fold_02__engagement__low_high__68cdc8ef48bf,2,engagement,target_engagement,lag_minus_10s,-10,0.572122,0.682083,16404,3812,10,2.7778498000116087,0.7263532861961463,10,0.7253796189914322,10,0.8393055892438213,10,0.9001530266767952,10,0.6229773982880802,10,0.8297291741042123,10,0.7801144997904803,10,0.7958035320201384,10,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,08cfde3e2b3ea3a6ee9ff40c6ac47a61e714167f3e69de292705bae0af8fc5c6,8cf290447cc76b4db2bf7811a784e38768237f66e910c108ea9bd99fce1b2673,random_forest__fold_02__excitement__low_high__08cfde3e2b3e,2,excitement,target_excitement,lag_minus_10s,-10,0.194812,0.357134,16414,4099,11,3.279625800001668,0.7770560692322532,11,0.7446735573147459,11,0.9394523374401459,10,0.9369891008865749,10,0.7884917106532338,11,0.8421824705923999,10,0.7500378147493756,11,0.7715049361951688,11,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,df3c19ab0d60f14e98b961c3bdd521b7ca2d657100ad3623884be5aa90f4b24f,f31c8981acf165f01f66cc01c4f2b2d6927c370f1a035493f12dece19b93ba49,random_forest__fold_02__stress__low_high__df3c19ab0d60,2,stress,target_stress,lag_minus_10s,-10,0.396448,0.461981,16401,3382,11,2.8830871999962255,0.7196216308450706,11,0.6781663274489322,11,0.8487287059115772,10,0.9278605605809295,10,0.6826450364595696,11,0.7822580477536288,10,0.7435774093625117,11,0.7156304686183933,11,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,4b347c7e64dc1fd97be8785e47ffd47432d5cde118c61ff6790c32ce5e995dbb,7656df549309178054e578a36ceed79ea658632f163e5e508467b9011bdaa756,random_forest__fold_02__relaxation__low_high__4b347c7e64dc,2,relaxation,target_relaxation,lag_minus_10s,-10,0.256714,0.404291,16429,3787,11,2.79792399998405,0.8675039344467748,11,0.8094637390398752,11,0.9473744106235582,10,0.9261235668998733,10,0.8976027819040312,11,0.82114559568847,10,0.8178137855171012,11,0.8633905827430577,11,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,66711cf31b8131dbd8e0390923e9fbb9aad4cc895e8ca012001f3c5dfb9fd16d,a6f226a94e84838366c4cf62d5dbcdfa343d2e4317631dc9cd843403760f8fb3,random_forest__fold_02__interest__low_high__66711cf31b81,2,interest,target_interest,lag_minus_10s,-10,0.47714,0.52968,16405,3629,11,2.941111500025727,0.8006657561381321,11,0.7300303867685124,11,0.8791968752903333,10,0.887889483786379,10,0.7960672453616937,11,0.7857906936060275,10,0.7600955821770224,11,0.784231838553205,11,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,609cbfd34bd013c35647763fef189e52409d499eda8e64b0c388176a4e33c515,74e34c54e7221dc6ee613f5b9c86caff220ef215c764f9f3f1457db68a376147,random_forest__fold_02__focus__low_high__609cbfd34bd0,2,focus,target_focus,lag_minus_10s,-10,0.364693,0.460551,16408,4177,11,2.926021999999648,0.6611503219314158,11,0.6364679207263257,11,0.8194115500614363,10,0.7457099571243824,10,0.7119372604766215,11,0.6713997217248309,10,0.6457677362444012,11,0.7137765284445324,11,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,89d4e274e50183be10733cdc9aea8058060af4758d5d0a4cf0ecea22ae2e8e46,d9fe93c98329da3f22770036d5d5bcc1723fbbfb61707901d1eaef4a7001f95d,random_forest__fold_03__attention__low_high__89d4e274e501,3,attention,target_attention,lag_minus_10s,-10,0.407012,0.50364,15726,4019,11,2.7329284000152256,0.6586793543490465,11,0.6177557803780508,11,0.7914608869963281,11,0.824624697626919,11,0.6074451213056232,11,0.7099135873924696,11,0.7237208726599892,11,0.6631519441140671,11,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,011ba234fe26fb3b7e516aa1498c0426f30a257cb77ecb327dc1b3a779590ed8,a74a573473ef95d46567294f0aa220d0bd8b428d9a9120f4a96756b0c84d9f51,random_forest__fold_03__engagement__low_high__011ba234fe26,3,engagement,target_engagement,lag_minus_10s,-10,0.5875743333333333,0.689116,16515,4210,11,2.8482987000024877,0.7467451569489238,11,0.7249851164069141,11,0.8512187023166436,11,0.7789803870200246,11,0.6690179562005482,11,0.8244723576972994,11,0.7803030592639435,11,0.7621469644478662,11,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,6389b0c10cbcc99ec5b97820e257041cdfcb334f43bcaa2fbd2144023844f8e9,fa418d56645cfa9ab67032bef122ddca9f2bf2af811172bdbe6b172d6197f493,random_forest__fold_03__excitement__low_high__6389b0c10cbc,3,excitement,target_excitement,lag_minus_10s,-10,0.19379133333333332,0.35695933333333324,16517,3925,11,3.218843599985121,0.8147976698015978,11,0.7967864608728227,11,0.9336057504452459,11,0.9432539768276638,11,0.8780973455430838,11,0.7514979940601122,11,0.8346474161723813,11,0.8119633702161845,11,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,40360c969ce289122249ca25f578d6dc347945dba8f8a89e7b4b77b9f331ac44,bcd3007f8b807817734d67f5fb79247d682169631186c1b04d4f2cedd74be7de,random_forest__fold_03__stress__low_high__40360c969ce2,3,stress,target_stress,lag_minus_10s,-10,0.405259,0.460463,16507,4794,11,2.84984930002247,0.7446838888061532,11,0.6907540042042306,11,0.8746293815695366,11,0.8445727468420213,11,0.7782505751591394,11,0.711117202453167,11,0.7411744081247527,11,0.712869773970398,11,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,3eb8a8321b7309d6c6569216fcd08bc5c4fe84335582a47622e6cb3318a64ed8,e60bf995e60c88b6af88b34c7d1f44be24f60c5b4257ba68426a2504b9aa025a,random_forest__fold_03__relaxation__low_high__3eb8a8321b73,3,relaxation,target_relaxation,lag_minus_10s,-10,0.25428966666666664,0.395869,16534,3918,11,2.8388725999975577,0.7884655586217245,11,0.7733259407764059,11,0.9201848873612469,11,0.9257693330660705,11,0.8662531727667416,11,0.7106779444767075,11,0.8113631605524719,11,0.7892500704667147,11,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,b4fcc7da2809efe96d0ace553e55f30362ee26ec69d918c626bcf1253daad774,3bcb6d908dca29ca782906a4f9f4eb0ea8493afdf7dc53a3c5de50526bd55ffb,random_forest__fold_03__interest__low_high__b4fcc7da2809,3,interest,target_interest,lag_minus_10s,-10,0.480798,0.5285816666666666,16506,4428,11,2.8866181999910623,0.7379388114758721,11,0.6932681185349094,11,0.8618536382404955,11,0.8406109765938382,11,0.7831453262616729,11,0.6927322966900712,11,0.7634756638138598,11,0.7168800053127351,11,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,b7046b1b94d16db4cffee998971698f97e9ab3b05f0fbd80684b121b46f240d8,0c7365a9f52cdea7f5ff5bd02009df8f23994345c83ad7446745f49568834711,random_forest__fold_03__focus__low_high__b7046b1b94d1,3,focus,target_focus,lag_minus_10s,-10,0.3654773333333333,0.46152833333333326,16512,4090,11,2.820865399989998,0.6920681891966328,11,0.6681476397119817,11,0.7996885260828698,11,0.796570865205064,11,0.7467386105655179,11,0.6373977678277476,11,0.7101013976540128,11,0.7279582246404036,11,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,b0c401443724e4ab25e47d0ab919310686b452a8aea5825c568d7593f0b136c3,4404f50166a53629f16deb855b5dbdefb3de95149a3eec0eec91689ced0aaf96,random_forest__fold_04__attention__low_high__b0c401443724,4,attention,target_attention,lag_minus_10s,-10,0.410495,0.5079906666666667,15937,3789,10,2.647337400005199,0.6856371223712815,10,0.653692117366981,10,0.8116357970565075,10,0.7477625555413263,10,0.7754592676385951,10,0.5958149771039679,10,0.7171441173621904,10,0.6775464314939101,10,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,1bea0803e52be6a81c5308ef6f9280ea00ccd83ad1ad9892082fba50dff81a3b,4efdbb963e4328ea609ced0c43ea79ec54863afcf8b6dc3b54e36caff30afe16,random_forest__fold_04__engagement__low_high__1bea0803e52b,4,engagement,target_engagement,lag_minus_10s,-10,0.5819393333333334,0.6880023333333333,16687,3677,10,2.734579300013138,0.7207286606603214,10,0.6858002612091084,10,0.8289617708228348,10,0.7885767837126089,10,0.6918034440690949,10,0.7496538772515479,10,0.7323785721134376,10,0.7384627720960514,10,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,3465e218a72c7597342b3f874e17738d43e5951b8aadf5af93e86c128603aac8,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,random_forest__fold_04__excitement__low_high__3465e218a72c,4,excitement,target_excitement,lag_minus_10s,-10,0.198937,0.36487366666666665,16689,3904,10,3.1473119000147562,0.8467443588333585,10,0.8578548773346316,10,0.9447763745018267,10,0.9384739673876948,10,0.8804861858059926,10,0.8130025318607249,10,0.8888123374397032,10,0.8864044500997471,10,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,3ccbeeef7aa8edf75e3abb5b8883da15f96b3bfb97c713d501957de6583efd5c,27d0b6e27ea4a69159776babe88351288b3e08a8b6a0e0a437af967ad54f9cf0,random_forest__fold_04__stress__low_high__3ccbeeef7aa8,4,stress,target_stress,lag_minus_10s,-10,0.39695366666666665,0.46365033333333333,16679,2955,10,2.982784599997103,0.7873064385585922,10,0.7327539797216233,10,0.8838170700898142,10,0.9172734988199567,10,0.7880415081615246,10,0.7865713689556597,10,0.7594866670193696,10,0.7543132138760958,10,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,f6aba1b7d7c2852c2711d194fd5e2bdfc41d864e5b195dc32a5f6e7cca129ad1,a5f608b86ee9061617d36b1743ad601431f955dde27218d8d7829829dc257d43,random_forest__fold_04__relaxation__low_high__f6aba1b7d7c2,4,relaxation,target_relaxation,lag_minus_10s,-10,0.259306,0.403906,16707,3771,10,2.8343404000042938,0.8252732420331748,10,0.8237813253703725,10,0.9417025488221922,10,0.9194118083188367,10,0.8615116178647739,10,0.7890348662015756,10,0.854873011887842,10,0.840933753677023,10,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,456ae66a3cb109a23fcb90b7b6dfaf70edf93c5a7ad276764bc7972e8e5a0a2c,c4110c8ecd8ea7c835b8ea571bfeb6ad10ec8d02d986bd0e2c5b9a70c03e3241,random_forest__fold_04__interest__low_high__456ae66a3cb1,4,interest,target_interest,lag_minus_10s,-10,0.4793536666666667,0.5286693333333333,16683,3971,10,2.889299900009064,0.7584922475111707,10,0.7171745436700363,10,0.8597656876336854,10,0.8527920608418398,10,0.7682949081392348,10,0.7486895868831065,10,0.7470641971978341,10,0.7403155555366056,10,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,9ab21687b63580f931ecb3d158300e4875fcea47aa58459f874b588f616b35f8,bcbf7453b6c3768b7f4446c03f027f80397a24d1f0f54a82146b8fe6d4a67bdf,random_forest__fold_04__focus__low_high__9ab21687b635,4,focus,target_focus,lag_minus_10s,-10,0.365106,0.46338333333333337,16688,3731,10,2.905754399980651,0.690190952206827,10,0.6870430311333573,10,0.7919121872156408,10,0.7639251140227419,10,0.7578496606119278,10,0.6225322438017263,10,0.7093050479143151,10,0.7569479822855795,10,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,a275651174b51f2b062c24142e8d01cbe24a326c9e63b3850aea232848d6dafc,2f86d0e8c455b4f21168d0123e21d085836ed48610878f7e823e2e4fab91a878,random_forest__fold_05__attention__low_high__a275651174b5,5,attention,target_attention,lag_minus_10s,-10,0.408289,0.5064886666666667,15812,3818,11,2.6925117000064347,0.7292054531688108,11,0.7013642342691914,11,0.8247087024000602,11,0.7608101297583385,11,0.7707887172690733,11,0.687622189068548,11,0.7278890005514348,11,0.7378024049940699,11,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,bdf20db67cd3756c1ebd31e08f581fad733449496353dc7e370a6748552f3ec3,fd819c1414dbc4a71c004ee2f223fde45d23c5e1a929dfb308519bdd81be5cc8,random_forest__fold_05__engagement__low_high__bdf20db67cd3,5,engagement,target_engagement,lag_minus_10s,-10,0.5812246666666667,0.6832976666666667,16528,4267,11,2.7670922999968752,0.7308114282512573,11,0.6748801944635975,11,0.8160750898182969,11,0.7948680314415429,11,0.7518164425296991,11,0.7098064139728156,11,0.7481138621871957,11,0.6929491719336304,11,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,c010d6828582e126d10228bd42290c101dcb808273e222f3fd998c29daff601a,e83502bfb241187a15bbe01f2a2df8a2dcfd119976c2c47635b1515b95a004a5,random_forest__fold_05__excitement__low_high__c010d6828582,5,excitement,target_excitement,lag_minus_10s,-10,0.196205,0.361125,16537,3930,11,3.2653828999900725,0.8479845016213411,11,0.8390534531478594,11,0.9491820138505601,11,0.9478393412809105,11,0.8305814534840716,11,0.8653875497586107,11,0.8719509174111034,11,0.8620542441249232,11,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,a9beecd07b9487799945692680de17e98e58c1be89869b3848b46a959547fb2f,f830184ed4091f7c1893003e91eb518737ed15e8b5f007bf46bf30fa7cf23cdb,random_forest__fold_05__stress__low_high__a9beecd07b94,5,stress,target_stress,lag_minus_10s,-10,0.4021516666666667,0.4598493333333333,16523,4380,11,2.9148591999837663,0.7025984676012258,11,0.6595372365868409,11,0.8074613937799788,11,0.8591570651705968,11,0.6008037443454309,11,0.8043931908570208,11,0.7396138604188852,11,0.7271922847353639,11,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,8bbdf94ed6365a68aa50ac9a3ea8eb37749240afdfd59c7777f72a93cc56e7ef,a638d2bb20962ed825b35f176b1a4005a8304bfc01370b1636d6ce403b817a6a,random_forest__fold_05__relaxation__low_high__8bbdf94ed636,5,relaxation,target_relaxation,lag_minus_10s,-10,0.256914,0.3938446666666667,16548,4217,11,2.907683099998394,0.749268894894839,11,0.7569944415830023,11,0.8965714629193783,11,0.8971204030782342,11,0.7422978457973216,11,0.7562399439923564,11,0.8503249710465691,11,0.8274863027050643,11,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,f66d7928202bdc54ada815906406fec0523624fd2470c9b4279e8f6f9aae4ac8,df1d4a9a8a978ee0e3bcd8ba820067c8fc420fd3f5f02f8d6b88fa7e63bbaac1,random_forest__fold_05__interest__low_high__f66d7928202b,5,interest,target_interest,lag_minus_10s,-10,0.47852433333333333,0.529754,16528,3791,11,2.8150772000080906,0.7122353076926224,11,0.5935930072929448,11,0.8403080081972658,11,0.8485327928025446,11,0.7524256859161883,11,0.6720449294690567,11,0.710503145864532,11,0.6295130437381921,11,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,703cf3161c3300250a085df42585e9dcac8c0ef274c189cda83a0243f338dc22,d1251c35ecfb7ccdf7b0d7e26663f103bb7b943f31fc83ad844ddbed424760ce,random_forest__fold_05__focus__low_high__703cf3161c33,5,focus,target_focus,lag_minus_10s,-10,0.367191,0.4675926666666666,16541,3778,11,3.004794000007678,0.6732902399910119,11,0.6274588543534362,11,0.775058264522113,11,0.7141337639076398,11,0.5954891206729535,11,0.7510913593090707,11,0.7015083160800175,11,0.6682143818877511,11,random_forest,RandomForestClassifier,10764a881b0350bcd7d69a9dfe40e64dbe28c03e5649c47c6247d17314de711c
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,0d43acce7736a88276def49550ec0f28eda91959a0a65ad3baa5858c785817a4,40889ed77c7a49254028614aa69c424c2355cbd1baaed50dc47082b1864510f7,lightgbm__fold_01__attention__low_high__0d43acce7736,1,attention,target_attention,lag_minus_10s,-10,0.40640833333333337,0.5057536666666667,15241,4275,11,2.1827240000129677,0.7231033709477117,11,0.6770051145335109,11,0.8623555136649109,11,0.8705063298434947,11,0.7120875371271581,11,0.734119204768265,11,0.7589496820132795,11,0.6939167744785792,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,6a4ee0388e74b4c319860de571f9d8b0aeb2dea20d79ad9810c7dd9d62c4d134,7d374ea6928381e1ee56d96473fa6567757f8df43407f81bbd24c398d82e419e,lightgbm__fold_01__engagement__low_high__6a4ee0388e74,1,engagement,target_engagement,lag_minus_10s,-10,0.5800476666666666,0.6855443333333333,15934,4556,11,2.3456083000055514,0.7297993607784904,11,0.7301966263514131,11,0.8447003858473134,11,0.8479971470380014,11,0.713612526596893,11,0.7459861949600879,11,0.7799099448499038,11,0.7699078298041435,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,1c9a2a804f18b457eacac2d07763da84eb808443c8c8a9ce7ef2d689d8e7ab4f,f13db677a8358b59d7e0528258ba7ff9bf95b5314741ce39a724cf74d183ddaa,lightgbm__fold_01__excitement__low_high__1c9a2a804f18,1,excitement,target_excitement,lag_minus_10s,-10,0.198928,0.3627136666666666,15941,4710,11,2.371562800020911,0.8484462559758555,11,0.8057955625795742,11,0.9494376756120494,11,0.9215849871845131,11,0.78585014073976,11,0.911042371211951,11,0.8205512225660022,11,0.8385841613974953,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,699531a3dcc89926d54df4e79dc1e55645fcc928af86248a2c0568c1479ca238,bc3be14a13e7a39ebeab010389e1c408e3b117b37aecad2317d7955676362ffa,lightgbm__fold_01__stress__low_high__699531a3dcc8,1,stress,target_stress,lag_minus_10s,-10,0.4029856666666667,0.461275,15924,4905,11,2.3420004000072367,0.7011667312257935,11,0.6676234015725451,11,0.8452736295254456,11,0.8252188584815571,11,0.675757965060454,11,0.726575497391133,11,0.736190232869658,11,0.6970603529549856,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,a34e674f3c447263897c3bd615a0e5bd79a66d5b2ddc4b7b4fdf97aacab060ef,38b0c29f91cf04074516bcbbf6cf6e9362b22718f7ac54fdbe5adf6de43d5d14,lightgbm__fold_01__relaxation__low_high__a34e674f3c44,1,relaxation,target_relaxation,lag_minus_10s,-10,0.25662399999999996,0.39230799999999993,15947,4860,11,2.3213342999806628,0.7364324854553795,11,0.7151848975639333,11,0.9119008641868117,11,0.922499891459811,11,0.6348417600149813,11,0.8380232108957775,11,0.8413575479112023,11,0.7802599854045731,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,892da210fe962488106b3938aba396a6354d2053aca32aa06b7e307aacae7b22,bd39db4c19d9f742cb059d0566f550cf160821412eeb67d3cc0780042dbd7317,lightgbm__fold_01__interest__low_high__892da210fe96,1,interest,target_interest,lag_minus_10s,-10,0.480751,0.5305233333333333,15927,4692,11,2.3259468999749515,0.6850302871385814,11,0.650621238453427,11,0.8090456557596593,11,0.7813622451707811,11,0.6937989699776271,11,0.6762616042995359,11,0.7403694979059747,11,0.6716659467252983,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,dcdf00afc3fd7078c0b0aac7d79482599e56f4babfb27e62af7b260331517842,7d71bb99b3a559d0df0aa3bf8b195bafc98a0dd046a82039a430a2fa4892b0d0,lightgbm__fold_01__focus__low_high__dcdf00afc3fd,1,focus,target_focus,lag_minus_10s,-10,0.368801,0.4654386666666666,15934,4745,11,2.2830147999920882,0.7161014365637257,11,0.6317467296976157,11,0.8243161159114969,11,0.7481154417808711,11,0.6869227046101567,11,0.7452801685172944,11,0.6769431664141596,11,0.6927759014218408,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,69a4e4fe1de19f440dd93e67d6ce1ca82d38a642f1ec7229ad196ee9f8a1e86d,05b80bfaecd22890a7e360375d08013c2763762bc191dded6a0bbd75f29be07f,lightgbm__fold_02__attention__low_high__69a4e4fe1de1,2,attention,target_attention,lag_minus_10s,-10,0.409755,0.5089703333333333,15830,3758,10,2.3550642000045627,0.7066395972904619,10,0.6720262904573155,10,0.8508859451608759,10,0.8270652280246089,10,0.6496884491727373,10,0.7635907454081866,10,0.7839644063282619,10,0.726421598569453,10,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,24e19db4d692a28add9cc090f86a5da2b6b3f243123a1005ffe2e97779c5e68c,96921223f37aee74e8576505e04d8d93656b6d22365a8c1e79d1aadc606e3780,lightgbm__fold_02__engagement__low_high__24e19db4d692,2,engagement,target_engagement,lag_minus_10s,-10,0.572122,0.682083,16404,3812,10,2.3837920000078157,0.7501711139664878,10,0.749535486495368,10,0.8848415010909342,10,0.9292987653233578,10,0.680027662301234,10,0.8203145656317415,10,0.798306267187022,10,0.8056847969640512,10,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
